:START_ID,:END_ID,first_year:INT,pub_count:INT,:TYPE
33,604,2015,1,coauthor
33,605,2015,1,coauthor
33,606,2015,1,coauthor
40,45,2015,1,coauthor
40,53,2015,1,coauthor
40,56,2015,1,coauthor
40,65,2015,1,coauthor
40,70,2015,1,coauthor
40,71,2015,1,coauthor
40,76,2015,1,coauthor
40,82,2015,1,coauthor
40,88,2015,1,coauthor
40,93,2015,1,coauthor
40,99,2015,1,coauthor
40,107,2015,1,coauthor
40,108,2015,1,coauthor
40,109,2015,1,coauthor
40,115,2015,1,coauthor
40,117,2015,1,coauthor
40,126,2015,1,coauthor
40,143,2015,1,coauthor
40,158,2015,1,coauthor
40,161,2015,1,coauthor
40,166,2015,1,coauthor
40,184,2015,1,coauthor
40,186,2015,1,coauthor
40,200,2015,1,coauthor
40,201,2015,1,coauthor
40,202,2015,1,coauthor
40,217,2015,1,coauthor
40,218,2015,1,coauthor
40,221,2015,1,coauthor
40,222,2015,1,coauthor
40,223,2015,1,coauthor
40,224,2015,1,coauthor
40,229,2015,1,coauthor
40,230,2015,1,coauthor
40,244,2015,1,coauthor
40,247,2015,1,coauthor
40,248,2015,1,coauthor
40,249,2015,1,coauthor
40,263,2015,1,coauthor
40,265,2015,1,coauthor
40,266,2015,1,coauthor
40,267,2015,1,coauthor
40,268,2015,1,coauthor
40,269,2015,1,coauthor
40,271,2015,1,coauthor
40,272,2015,1,coauthor
40,273,2015,1,coauthor
40,276,2015,1,coauthor
40,277,2015,1,coauthor
40,279,2015,1,coauthor
40,286,2015,1,coauthor
40,294,2015,1,coauthor
40,295,2015,1,coauthor
40,296,2015,1,coauthor
40,298,2015,1,coauthor
40,305,2015,1,coauthor
40,308,2015,1,coauthor
40,309,2015,1,coauthor
40,317,2015,1,coauthor
40,319,2015,1,coauthor
40,321,2015,1,coauthor
40,322,2015,1,coauthor
40,324,2015,1,coauthor
40,330,2015,1,coauthor
40,333,2015,1,coauthor
40,355,2015,1,coauthor
40,360,2015,1,coauthor
40,365,2015,1,coauthor
40,376,2015,1,coauthor
40,382,2015,1,coauthor
40,384,2015,1,coauthor
40,385,2015,1,coauthor
40,392,2015,1,coauthor
40,397,2015,1,coauthor
40,398,2015,1,coauthor
40,404,2015,1,coauthor
40,407,2015,1,coauthor
40,410,2015,1,coauthor
40,440,2015,1,coauthor
40,452,2015,1,coauthor
40,466,2015,1,coauthor
40,471,2015,1,coauthor
40,474,2015,1,coauthor
40,476,2015,1,coauthor
40,481,2015,1,coauthor
40,483,2015,1,coauthor
40,490,2015,1,coauthor
40,491,2015,1,coauthor
40,505,2015,1,coauthor
40,506,2015,1,coauthor
40,507,2015,1,coauthor
40,509,2015,1,coauthor
40,512,2015,1,coauthor
40,513,2015,1,coauthor
40,517,2015,1,coauthor
40,518,2015,1,coauthor
40,524,2015,1,coauthor
40,544,2015,1,coauthor
40,547,2015,1,coauthor
40,551,2015,1,coauthor
40,552,2015,1,coauthor
40,575,2015,1,coauthor
40,578,2015,1,coauthor
40,579,2015,1,coauthor
40,580,2015,1,coauthor
40,581,2015,1,coauthor
40,582,2015,1,coauthor
40,583,2015,1,coauthor
40,586,2015,1,coauthor
40,587,2015,1,coauthor
40,588,2015,1,coauthor
40,592,2015,1,coauthor
40,596,2015,1,coauthor
40,601,2015,1,coauthor
40,602,2015,1,coauthor
40,603,2015,1,coauthor
40,604,2015,1,coauthor
40,605,2015,1,coauthor
40,606,2015,1,coauthor
45,53,2015,1,coauthor
45,56,2015,1,coauthor
45,65,2015,1,coauthor
45,70,2015,1,coauthor
45,71,2015,1,coauthor
45,76,2015,1,coauthor
45,82,2015,1,coauthor
45,88,2015,1,coauthor
45,93,2015,1,coauthor
45,99,2015,1,coauthor
45,107,2015,1,coauthor
45,108,2015,1,coauthor
45,109,2015,1,coauthor
45,115,2015,1,coauthor
45,117,2015,1,coauthor
45,126,2015,1,coauthor
45,143,2015,1,coauthor
45,158,2015,1,coauthor
45,161,2015,1,coauthor
45,166,2015,1,coauthor
45,184,2015,1,coauthor
45,186,2015,1,coauthor
45,200,2015,1,coauthor
45,201,2015,1,coauthor
45,202,2015,1,coauthor
45,217,2015,1,coauthor
45,218,2015,1,coauthor
45,221,2015,1,coauthor
45,222,2015,1,coauthor
45,223,2015,1,coauthor
45,224,2015,1,coauthor
45,229,2015,1,coauthor
45,230,2015,1,coauthor
45,244,2015,1,coauthor
45,247,2015,1,coauthor
45,248,2015,1,coauthor
45,249,2015,1,coauthor
45,263,2015,1,coauthor
45,265,2015,1,coauthor
45,266,2015,1,coauthor
45,267,2015,1,coauthor
45,268,2015,1,coauthor
45,269,2015,1,coauthor
45,271,2015,1,coauthor
45,272,2015,1,coauthor
45,273,2015,1,coauthor
45,276,2015,1,coauthor
45,277,2015,1,coauthor
45,279,2015,1,coauthor
45,286,2015,1,coauthor
45,294,2015,1,coauthor
45,295,2015,1,coauthor
45,296,2015,1,coauthor
45,298,2015,1,coauthor
45,305,2015,1,coauthor
45,308,2015,1,coauthor
45,309,2015,1,coauthor
45,317,2015,1,coauthor
45,319,2015,1,coauthor
45,321,2015,1,coauthor
45,322,2015,1,coauthor
45,324,2015,1,coauthor
45,330,2015,1,coauthor
45,333,2015,1,coauthor
45,355,2015,1,coauthor
45,360,2015,1,coauthor
45,365,2015,1,coauthor
45,376,2015,1,coauthor
45,382,2015,1,coauthor
45,384,2015,1,coauthor
45,385,2015,1,coauthor
45,392,2015,1,coauthor
45,397,2015,1,coauthor
45,398,2015,1,coauthor
45,404,2015,1,coauthor
45,407,2015,1,coauthor
45,410,2015,1,coauthor
45,440,2015,1,coauthor
45,452,2015,1,coauthor
45,466,2015,1,coauthor
45,471,2015,1,coauthor
45,474,2015,1,coauthor
45,476,2015,1,coauthor
45,481,2015,1,coauthor
45,483,2015,1,coauthor
45,490,2015,1,coauthor
45,491,2015,1,coauthor
45,505,2015,1,coauthor
45,506,2015,1,coauthor
45,507,2015,1,coauthor
45,509,2015,1,coauthor
45,512,2015,1,coauthor
45,513,2015,1,coauthor
45,517,2015,1,coauthor
45,518,2015,1,coauthor
45,524,2015,1,coauthor
45,544,2015,1,coauthor
45,547,2015,1,coauthor
45,551,2015,1,coauthor
45,552,2015,1,coauthor
45,575,2015,1,coauthor
45,578,2015,1,coauthor
45,579,2015,1,coauthor
45,580,2015,1,coauthor
45,581,2015,1,coauthor
45,582,2015,1,coauthor
45,583,2015,1,coauthor
45,586,2015,1,coauthor
45,587,2015,1,coauthor
45,588,2015,1,coauthor
45,592,2015,1,coauthor
45,596,2015,1,coauthor
45,601,2015,1,coauthor
45,602,2015,1,coauthor
45,603,2015,1,coauthor
45,604,2015,1,coauthor
45,605,2015,1,coauthor
45,606,2015,1,coauthor
53,56,2015,1,coauthor
53,65,2015,1,coauthor
53,70,2015,1,coauthor
53,71,2015,1,coauthor
53,76,2015,1,coauthor
53,82,2015,1,coauthor
53,88,2015,1,coauthor
53,93,2015,1,coauthor
53,99,2015,1,coauthor
53,107,2015,1,coauthor
53,108,2015,1,coauthor
53,109,2015,1,coauthor
53,115,2015,1,coauthor
53,117,2015,1,coauthor
53,126,2015,1,coauthor
53,143,2015,1,coauthor
53,158,2015,1,coauthor
53,161,2015,1,coauthor
53,166,2015,1,coauthor
53,184,2015,1,coauthor
53,186,2015,1,coauthor
53,200,2015,1,coauthor
53,201,2015,1,coauthor
53,202,2015,1,coauthor
53,217,2015,1,coauthor
53,218,2015,1,coauthor
53,221,2015,1,coauthor
53,222,2015,1,coauthor
53,223,2015,1,coauthor
53,224,2015,1,coauthor
53,229,2015,1,coauthor
53,230,2015,1,coauthor
53,244,2015,1,coauthor
53,247,2015,1,coauthor
53,248,2015,1,coauthor
53,249,2015,1,coauthor
53,263,2015,1,coauthor
53,265,2015,1,coauthor
53,266,2015,1,coauthor
53,267,2015,1,coauthor
53,268,2015,1,coauthor
53,269,2015,1,coauthor
53,271,2015,1,coauthor
53,272,2015,1,coauthor
53,273,2015,1,coauthor
53,276,2015,1,coauthor
53,277,2015,1,coauthor
53,279,2015,1,coauthor
53,286,2015,1,coauthor
53,294,2015,1,coauthor
53,295,2015,1,coauthor
53,296,2015,1,coauthor
53,298,2015,1,coauthor
53,305,2015,1,coauthor
53,308,2015,1,coauthor
53,309,2015,1,coauthor
53,317,2015,1,coauthor
53,319,2015,1,coauthor
53,321,2015,1,coauthor
53,322,2015,1,coauthor
53,324,2015,1,coauthor
53,330,2015,1,coauthor
53,333,2015,1,coauthor
53,355,2015,1,coauthor
53,360,2015,1,coauthor
53,365,2015,1,coauthor
53,376,2015,1,coauthor
53,382,2015,1,coauthor
53,384,2015,1,coauthor
53,385,2015,1,coauthor
53,392,2015,1,coauthor
53,397,2015,1,coauthor
53,398,2015,1,coauthor
53,404,2015,1,coauthor
53,407,2015,1,coauthor
53,410,2015,1,coauthor
53,440,2015,1,coauthor
53,452,2015,1,coauthor
53,466,2015,1,coauthor
53,471,2015,1,coauthor
53,474,2015,1,coauthor
53,476,2015,1,coauthor
53,481,2015,1,coauthor
53,483,2015,1,coauthor
53,490,2015,1,coauthor
53,491,2015,1,coauthor
53,505,2015,1,coauthor
53,506,2015,1,coauthor
53,507,2015,1,coauthor
53,509,2015,1,coauthor
53,512,2015,1,coauthor
53,513,2015,1,coauthor
53,517,2015,1,coauthor
53,518,2015,1,coauthor
53,524,2015,1,coauthor
53,544,2015,1,coauthor
53,547,2015,1,coauthor
53,551,2015,1,coauthor
53,552,2015,1,coauthor
53,575,2015,1,coauthor
53,578,2015,1,coauthor
53,579,2015,1,coauthor
53,580,2015,1,coauthor
53,581,2015,1,coauthor
53,582,2015,1,coauthor
53,583,2015,1,coauthor
53,586,2015,1,coauthor
53,587,2015,1,coauthor
53,588,2015,1,coauthor
53,592,2015,1,coauthor
53,596,2015,1,coauthor
53,601,2015,1,coauthor
53,602,2015,1,coauthor
53,603,2015,1,coauthor
53,604,2015,1,coauthor
53,605,2015,1,coauthor
53,606,2015,1,coauthor
56,65,2015,1,coauthor
56,70,2015,1,coauthor
56,71,2015,1,coauthor
56,76,2015,1,coauthor
56,82,2015,1,coauthor
56,88,2015,1,coauthor
56,93,2015,1,coauthor
56,99,2015,1,coauthor
56,107,2015,1,coauthor
56,108,2015,1,coauthor
56,109,2015,1,coauthor
56,115,2015,1,coauthor
56,117,2015,1,coauthor
56,126,2015,1,coauthor
56,143,2015,1,coauthor
56,158,2015,1,coauthor
56,161,2015,1,coauthor
56,166,2015,1,coauthor
56,184,2015,1,coauthor
56,186,2015,1,coauthor
56,200,2015,1,coauthor
56,201,2015,1,coauthor
56,202,2015,1,coauthor
56,217,2015,1,coauthor
56,218,2015,1,coauthor
56,221,2015,1,coauthor
56,222,2015,1,coauthor
56,223,2015,1,coauthor
56,224,2015,1,coauthor
56,229,2015,1,coauthor
56,230,2015,1,coauthor
56,244,2015,1,coauthor
56,247,2015,1,coauthor
56,248,2015,1,coauthor
56,249,2015,1,coauthor
56,263,2015,1,coauthor
56,265,2015,1,coauthor
56,266,2015,1,coauthor
56,267,2015,1,coauthor
56,268,2015,1,coauthor
56,269,2015,1,coauthor
56,271,2015,1,coauthor
56,272,2015,1,coauthor
56,273,2015,1,coauthor
56,276,2015,1,coauthor
56,277,2015,1,coauthor
56,279,2015,1,coauthor
56,286,2015,1,coauthor
56,294,2015,1,coauthor
56,295,2015,1,coauthor
56,296,2015,1,coauthor
56,298,2015,1,coauthor
56,305,2015,1,coauthor
56,308,2015,1,coauthor
56,309,2015,1,coauthor
56,317,2015,1,coauthor
56,319,2015,1,coauthor
56,321,2015,1,coauthor
56,322,2015,1,coauthor
56,324,2015,1,coauthor
56,330,2015,1,coauthor
56,333,2015,1,coauthor
56,355,2015,1,coauthor
56,360,2015,1,coauthor
56,365,2015,1,coauthor
56,376,2015,1,coauthor
56,382,2015,1,coauthor
56,384,2015,1,coauthor
56,385,2015,1,coauthor
56,392,2015,1,coauthor
56,397,2015,1,coauthor
56,398,2015,1,coauthor
56,404,2015,1,coauthor
56,407,2015,1,coauthor
56,410,2015,1,coauthor
56,440,2015,1,coauthor
56,452,2015,1,coauthor
56,466,2015,1,coauthor
56,471,2015,1,coauthor
56,474,2015,1,coauthor
56,476,2015,1,coauthor
56,481,2015,1,coauthor
56,483,2015,1,coauthor
56,490,2015,1,coauthor
56,491,2015,1,coauthor
56,505,2015,1,coauthor
56,506,2015,1,coauthor
56,507,2015,1,coauthor
56,509,2015,1,coauthor
56,512,2015,1,coauthor
56,513,2015,1,coauthor
56,517,2015,1,coauthor
56,518,2015,1,coauthor
56,524,2015,1,coauthor
56,544,2015,1,coauthor
56,547,2015,1,coauthor
56,551,2015,1,coauthor
56,552,2015,1,coauthor
56,575,2015,1,coauthor
56,578,2015,1,coauthor
56,579,2015,1,coauthor
56,580,2015,1,coauthor
56,581,2015,1,coauthor
56,582,2015,1,coauthor
56,583,2015,1,coauthor
56,586,2015,1,coauthor
56,587,2015,1,coauthor
56,588,2015,1,coauthor
56,592,2015,1,coauthor
56,596,2015,1,coauthor
56,601,2015,1,coauthor
56,602,2015,1,coauthor
56,603,2015,1,coauthor
56,604,2015,1,coauthor
56,605,2015,1,coauthor
56,606,2015,1,coauthor
65,70,2015,1,coauthor
65,71,2015,1,coauthor
65,76,2015,1,coauthor
65,82,2015,1,coauthor
65,88,2015,1,coauthor
65,93,2015,1,coauthor
65,99,2015,1,coauthor
65,107,2015,1,coauthor
65,108,2015,1,coauthor
65,109,2015,1,coauthor
65,115,2015,1,coauthor
65,117,2015,1,coauthor
65,126,2015,1,coauthor
65,143,2015,1,coauthor
65,158,2015,1,coauthor
65,161,2015,1,coauthor
65,166,2015,1,coauthor
65,184,2015,1,coauthor
65,186,2015,1,coauthor
65,200,2015,1,coauthor
65,201,2015,1,coauthor
65,202,2015,1,coauthor
65,217,2015,1,coauthor
65,218,2015,1,coauthor
65,221,2015,1,coauthor
65,222,2015,1,coauthor
65,223,2015,1,coauthor
65,224,2015,1,coauthor
65,229,2015,1,coauthor
65,230,2015,1,coauthor
65,244,2015,1,coauthor
65,247,2015,1,coauthor
65,248,2015,1,coauthor
65,249,2015,1,coauthor
65,263,2015,1,coauthor
65,265,2015,1,coauthor
65,266,2015,1,coauthor
65,267,2015,1,coauthor
65,268,2015,1,coauthor
65,269,2015,1,coauthor
65,271,2015,1,coauthor
65,272,2015,1,coauthor
65,273,2015,1,coauthor
65,276,2015,1,coauthor
65,277,2015,1,coauthor
65,279,2015,1,coauthor
65,286,2015,1,coauthor
65,294,2015,1,coauthor
65,295,2015,1,coauthor
65,296,2015,1,coauthor
65,298,2015,1,coauthor
65,305,2015,1,coauthor
65,308,2015,1,coauthor
65,309,2015,1,coauthor
65,317,2015,1,coauthor
65,319,2015,1,coauthor
65,321,2015,1,coauthor
65,322,2015,1,coauthor
65,324,2015,1,coauthor
65,330,2015,1,coauthor
65,333,2015,1,coauthor
65,355,2015,1,coauthor
65,360,2015,1,coauthor
65,365,2015,1,coauthor
65,376,2015,1,coauthor
65,382,2015,1,coauthor
65,384,2015,1,coauthor
65,385,2015,1,coauthor
65,392,2015,1,coauthor
65,397,2015,1,coauthor
65,398,2015,1,coauthor
65,404,2015,1,coauthor
65,407,2015,1,coauthor
65,410,2015,1,coauthor
65,440,2015,1,coauthor
65,452,2015,1,coauthor
65,466,2015,1,coauthor
65,471,2015,1,coauthor
65,474,2015,1,coauthor
65,476,2015,1,coauthor
65,481,2015,1,coauthor
65,483,2015,1,coauthor
65,490,2015,1,coauthor
65,491,2015,1,coauthor
65,505,2015,1,coauthor
65,506,2015,1,coauthor
65,507,2015,1,coauthor
65,509,2015,1,coauthor
65,512,2015,1,coauthor
65,513,2015,1,coauthor
65,517,2015,1,coauthor
65,518,2015,1,coauthor
65,524,2015,1,coauthor
65,544,2015,1,coauthor
65,547,2015,1,coauthor
65,551,2015,1,coauthor
65,552,2015,1,coauthor
65,575,2015,1,coauthor
65,578,2015,1,coauthor
65,579,2015,1,coauthor
65,580,2015,1,coauthor
65,581,2015,1,coauthor
65,582,2015,1,coauthor
65,583,2015,1,coauthor
65,586,2015,1,coauthor
65,587,2015,1,coauthor
65,588,2015,1,coauthor
65,592,2015,1,coauthor
65,596,2015,1,coauthor
65,601,2015,1,coauthor
65,602,2015,1,coauthor
65,603,2015,1,coauthor
65,604,2015,1,coauthor
65,605,2015,1,coauthor
65,606,2015,1,coauthor
70,71,2015,1,coauthor
70,76,2015,1,coauthor
70,82,2015,1,coauthor
70,88,2015,1,coauthor
70,93,2015,1,coauthor
70,99,2015,1,coauthor
70,107,2015,1,coauthor
70,108,2015,1,coauthor
70,109,2015,1,coauthor
70,115,2015,1,coauthor
70,117,2015,1,coauthor
70,126,2015,1,coauthor
70,143,2015,1,coauthor
70,158,2015,1,coauthor
70,161,2015,1,coauthor
70,166,2015,1,coauthor
70,184,2015,1,coauthor
70,186,2015,1,coauthor
70,200,2015,1,coauthor
70,201,2015,1,coauthor
70,202,2015,1,coauthor
70,217,2015,1,coauthor
70,218,2015,1,coauthor
70,221,2015,1,coauthor
70,222,2015,1,coauthor
70,223,2015,1,coauthor
70,224,2015,1,coauthor
70,229,2015,1,coauthor
70,230,2015,1,coauthor
70,244,2015,1,coauthor
70,247,2015,1,coauthor
70,248,2015,1,coauthor
70,249,2015,1,coauthor
70,263,2015,1,coauthor
70,265,2015,1,coauthor
70,266,2015,1,coauthor
70,267,2015,1,coauthor
70,268,2015,1,coauthor
70,269,2015,1,coauthor
70,271,2015,1,coauthor
70,272,2015,1,coauthor
70,273,2015,1,coauthor
70,276,2015,1,coauthor
70,277,2015,1,coauthor
70,279,2015,1,coauthor
70,286,2015,1,coauthor
70,294,2015,1,coauthor
70,295,2015,1,coauthor
70,296,2015,1,coauthor
70,298,2015,1,coauthor
70,305,2015,1,coauthor
70,308,2015,1,coauthor
70,309,2015,1,coauthor
70,317,2015,1,coauthor
70,319,2015,1,coauthor
70,321,2015,1,coauthor
70,322,2015,1,coauthor
70,324,2015,1,coauthor
70,330,2015,1,coauthor
70,333,2015,1,coauthor
70,355,2015,1,coauthor
70,360,2015,1,coauthor
70,365,2015,1,coauthor
70,376,2015,1,coauthor
70,382,2015,1,coauthor
70,384,2015,1,coauthor
70,385,2015,1,coauthor
70,392,2015,1,coauthor
70,397,2015,1,coauthor
70,398,2015,1,coauthor
70,404,2015,1,coauthor
70,407,2015,1,coauthor
70,410,2015,1,coauthor
70,440,2015,1,coauthor
70,452,2015,1,coauthor
70,466,2015,1,coauthor
70,471,2015,1,coauthor
70,474,2015,1,coauthor
70,476,2015,1,coauthor
70,481,2015,1,coauthor
70,483,2015,1,coauthor
70,490,2015,1,coauthor
70,491,2015,1,coauthor
70,505,2015,1,coauthor
70,506,2015,1,coauthor
70,507,2015,1,coauthor
70,509,2015,1,coauthor
70,512,2015,1,coauthor
70,513,2015,1,coauthor
70,517,2015,1,coauthor
70,518,2015,1,coauthor
70,524,2015,1,coauthor
70,544,2015,1,coauthor
70,547,2015,1,coauthor
70,551,2015,1,coauthor
70,552,2015,1,coauthor
70,575,2015,1,coauthor
70,578,2015,1,coauthor
70,579,2015,1,coauthor
70,580,2015,1,coauthor
70,581,2015,1,coauthor
70,582,2015,1,coauthor
70,583,2015,1,coauthor
70,586,2015,1,coauthor
70,587,2015,1,coauthor
70,588,2015,1,coauthor
70,592,2015,1,coauthor
70,596,2015,1,coauthor
70,601,2015,1,coauthor
70,602,2015,1,coauthor
70,603,2015,1,coauthor
70,604,2015,1,coauthor
70,605,2015,1,coauthor
70,606,2015,1,coauthor
71,76,2015,1,coauthor
71,82,2015,1,coauthor
71,88,2015,1,coauthor
71,93,2015,1,coauthor
71,99,2015,1,coauthor
71,107,2015,1,coauthor
71,108,2015,1,coauthor
71,109,2015,1,coauthor
71,115,2015,1,coauthor
71,117,2015,1,coauthor
71,126,2015,1,coauthor
71,143,2015,1,coauthor
71,158,2015,1,coauthor
71,161,2015,1,coauthor
71,166,2015,1,coauthor
71,184,2015,1,coauthor
71,186,2015,1,coauthor
71,200,2015,1,coauthor
71,201,2015,1,coauthor
71,202,2015,1,coauthor
71,217,2015,1,coauthor
71,218,2015,1,coauthor
71,221,2015,1,coauthor
71,222,2015,1,coauthor
71,223,2015,1,coauthor
71,224,2015,1,coauthor
71,229,2015,1,coauthor
71,230,2015,1,coauthor
71,244,2015,1,coauthor
71,247,2015,1,coauthor
71,248,2015,1,coauthor
71,249,2015,1,coauthor
71,263,2015,1,coauthor
71,265,2015,1,coauthor
71,266,2015,1,coauthor
71,267,2015,1,coauthor
71,268,2015,1,coauthor
71,269,2015,1,coauthor
71,271,2015,1,coauthor
71,272,2015,1,coauthor
71,273,2015,1,coauthor
71,276,2015,1,coauthor
71,277,2015,1,coauthor
71,279,2015,1,coauthor
71,286,2015,1,coauthor
71,294,2015,1,coauthor
71,295,2015,1,coauthor
71,296,2015,1,coauthor
71,298,2015,1,coauthor
71,305,2015,1,coauthor
71,308,2015,1,coauthor
71,309,2015,1,coauthor
71,317,2015,1,coauthor
71,319,2015,1,coauthor
71,321,2015,1,coauthor
71,322,2015,1,coauthor
71,324,2015,1,coauthor
71,330,2015,1,coauthor
71,333,2015,1,coauthor
71,355,2015,1,coauthor
71,360,2015,1,coauthor
71,365,2015,1,coauthor
71,376,2015,1,coauthor
71,382,2015,1,coauthor
71,384,2015,1,coauthor
71,385,2015,1,coauthor
71,392,2015,1,coauthor
71,397,2015,1,coauthor
71,398,2015,1,coauthor
71,404,2015,1,coauthor
71,407,2015,1,coauthor
71,410,2015,1,coauthor
71,440,2015,1,coauthor
71,452,2015,1,coauthor
71,466,2015,1,coauthor
71,471,2015,1,coauthor
71,474,2015,1,coauthor
71,476,2015,1,coauthor
71,481,2015,1,coauthor
71,483,2015,1,coauthor
71,490,2015,1,coauthor
71,491,2015,1,coauthor
71,505,2015,1,coauthor
71,506,2015,1,coauthor
71,507,2015,1,coauthor
71,509,2015,1,coauthor
71,512,2015,1,coauthor
71,513,2015,1,coauthor
71,517,2015,1,coauthor
71,518,2015,1,coauthor
71,524,2015,1,coauthor
71,544,2015,1,coauthor
71,547,2015,1,coauthor
71,551,2015,1,coauthor
71,552,2015,1,coauthor
71,575,2015,1,coauthor
71,578,2015,1,coauthor
71,579,2015,1,coauthor
71,580,2015,1,coauthor
71,581,2015,1,coauthor
71,582,2015,1,coauthor
71,583,2015,1,coauthor
71,586,2015,1,coauthor
71,587,2015,1,coauthor
71,588,2015,1,coauthor
71,592,2015,1,coauthor
71,596,2015,1,coauthor
71,601,2015,1,coauthor
71,603,2015,1,coauthor
71,604,2015,1,coauthor
71,605,2015,1,coauthor
71,606,2015,1,coauthor
76,82,2015,1,coauthor
76,88,2015,1,coauthor
76,93,2015,1,coauthor
76,99,2015,1,coauthor
76,107,2015,1,coauthor
76,108,2015,1,coauthor
76,109,2015,1,coauthor
76,115,2015,1,coauthor
76,117,2015,1,coauthor
76,126,2015,1,coauthor
76,143,2015,1,coauthor
76,158,2015,1,coauthor
76,161,2015,1,coauthor
76,166,2015,1,coauthor
76,184,2015,1,coauthor
76,186,2015,1,coauthor
76,200,2015,1,coauthor
76,201,2015,1,coauthor
76,202,2015,1,coauthor
76,217,2015,1,coauthor
76,218,2015,1,coauthor
76,221,2015,1,coauthor
76,222,2015,1,coauthor
76,223,2015,1,coauthor
76,224,2015,1,coauthor
76,229,2015,1,coauthor
76,230,2015,1,coauthor
76,244,2015,1,coauthor
76,247,2015,1,coauthor
76,248,2015,1,coauthor
76,249,2015,1,coauthor
76,263,2015,1,coauthor
76,265,2015,1,coauthor
76,266,2015,1,coauthor
76,267,2015,1,coauthor
76,268,2015,1,coauthor
76,269,2015,1,coauthor
76,271,2015,1,coauthor
76,272,2015,1,coauthor
76,273,2015,1,coauthor
76,276,2015,1,coauthor
76,277,2015,1,coauthor
76,279,2015,1,coauthor
76,286,2015,1,coauthor
76,294,2015,1,coauthor
76,295,2015,1,coauthor
76,296,2015,1,coauthor
76,298,2015,1,coauthor
76,305,2015,1,coauthor
76,308,2015,1,coauthor
76,309,2015,1,coauthor
76,317,2015,1,coauthor
76,319,2015,1,coauthor
76,321,2015,1,coauthor
76,322,2015,1,coauthor
76,324,2015,1,coauthor
76,330,2015,1,coauthor
76,333,2015,1,coauthor
76,355,2015,1,coauthor
76,360,2015,1,coauthor
76,365,2015,1,coauthor
76,376,2015,1,coauthor
76,382,2015,1,coauthor
76,384,2015,1,coauthor
76,385,2015,1,coauthor
76,392,2015,1,coauthor
76,397,2015,1,coauthor
76,398,2015,1,coauthor
76,404,2015,1,coauthor
76,407,2015,1,coauthor
76,410,2015,1,coauthor
76,440,2015,1,coauthor
76,452,2015,1,coauthor
76,466,2015,1,coauthor
76,471,2015,1,coauthor
76,474,2015,1,coauthor
76,476,2015,1,coauthor
76,481,2015,1,coauthor
76,483,2015,1,coauthor
76,490,2015,1,coauthor
76,491,2015,1,coauthor
76,505,2015,1,coauthor
76,506,2015,1,coauthor
76,507,2015,1,coauthor
76,509,2015,1,coauthor
76,512,2015,1,coauthor
76,513,2015,1,coauthor
76,517,2015,1,coauthor
76,518,2015,1,coauthor
76,524,2015,1,coauthor
76,544,2015,1,coauthor
76,547,2015,1,coauthor
76,551,2015,1,coauthor
76,552,2015,1,coauthor
76,575,2015,1,coauthor
76,578,2015,1,coauthor
76,579,2015,1,coauthor
76,580,2015,1,coauthor
76,581,2015,1,coauthor
76,582,2015,1,coauthor
76,583,2015,1,coauthor
76,586,2015,1,coauthor
76,587,2015,1,coauthor
76,588,2015,1,coauthor
76,592,2015,1,coauthor
76,596,2015,1,coauthor
76,601,2015,1,coauthor
76,602,2015,1,coauthor
76,603,2015,1,coauthor
76,604,2015,1,coauthor
76,605,2015,1,coauthor
76,606,2015,1,coauthor
82,88,2015,1,coauthor
82,93,2015,1,coauthor
82,99,2015,1,coauthor
82,107,2015,1,coauthor
82,108,2015,1,coauthor
82,109,2015,1,coauthor
82,115,2015,1,coauthor
82,117,2015,1,coauthor
82,126,2015,1,coauthor
82,143,2015,1,coauthor
82,158,2015,1,coauthor
82,161,2015,1,coauthor
82,166,2015,1,coauthor
82,184,2015,1,coauthor
82,186,2015,1,coauthor
82,200,2015,1,coauthor
82,201,2015,1,coauthor
82,202,2015,1,coauthor
82,217,2015,1,coauthor
82,218,2015,1,coauthor
82,221,2015,1,coauthor
82,222,2015,1,coauthor
82,223,2015,1,coauthor
82,224,2015,1,coauthor
82,229,2015,1,coauthor
82,230,2015,1,coauthor
82,244,2015,1,coauthor
82,247,2015,1,coauthor
82,248,2015,1,coauthor
82,249,2015,1,coauthor
82,263,2015,1,coauthor
82,265,2015,1,coauthor
82,266,2015,1,coauthor
82,267,2015,1,coauthor
82,268,2015,1,coauthor
82,269,2015,1,coauthor
82,271,2015,1,coauthor
82,272,2015,1,coauthor
82,273,2015,1,coauthor
82,276,2015,1,coauthor
82,277,2015,1,coauthor
82,279,2015,1,coauthor
82,286,2015,1,coauthor
82,294,2015,1,coauthor
82,295,2015,1,coauthor
82,296,2015,1,coauthor
82,298,2015,1,coauthor
82,305,2015,1,coauthor
82,308,2015,1,coauthor
82,309,2015,1,coauthor
82,317,2015,1,coauthor
82,319,2015,1,coauthor
82,321,2015,1,coauthor
82,322,2015,1,coauthor
82,324,2015,1,coauthor
82,330,2015,1,coauthor
82,333,2015,1,coauthor
82,355,2015,1,coauthor
